x,y,z,illuminance
1.333333333333333259e+00,2.666666666666666519e+00,0.000000000000000000e+00,1.205552291906238906e+02
1.333333333333333259e+00,3.555555555555555358e+00,0.000000000000000000e+00,1.614241577788671407e+02
1.333333333333333259e+00,4.444444444444444642e+00,0.000000000000000000e+00,1.614241577788671407e+02
1.333333333333333259e+00,5.333333333333333037e+00,0.000000000000000000e+00,1.205552291906238906e+02
1.333333333333333259e+00,6.222222222222221433e+00,0.000000000000000000e+00,7.786896634583526122e+01
1.333333333333333259e+00,7.111111111111110716e+00,0.000000000000000000e+00,4.779159983576871440e+01
1.333333333333333259e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.951113988383195164e+01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309852024262447401e+01
2.000000000000000000e+00,8.888888888888888395e-01,0.000000000000000000e+00,5.568842437324816785e+01
2.000000000000000000e+00,1.777777777777777679e+00,0.000000000000000000e+00,9.555679896994931255e+01
2.000000000000000000e+00,2.666666666666666519e+00,0.000000000000000000e+00,1.586243461956047724e+02
2.000000000000000000e+00,3.555555555555555358e+00,0.000000000000000000e+00,2.290475377941509123e+02
2.000000000000000000e+00,4.444444444444444642e+00,0.000000000000000000e+00,2.290475377941509123e+02
2.000000000000000000e+00,5.333333333333333037e+00,0.000000000000000000e+00,1.586243461956048009e+02
2.000000000000000000e+00,6.222222222222221433e+00,0.000000000000000000e+00,9.555679896994936939e+01
2.000000000000000000e+00,7.111111111111110716e+00,0.000000000000000000e+00,5.568842437324819628e+01
2.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.309852024262447401e+01
2.666666666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.514930689730209679e+01
2.666666666666666519e+00,8.888888888888888395e-01,0.000000000000000000e+00,6.039572542937156641e+01
2.666666666666666519e+00,1.777777777777777679e+00,0.000000000000000000e+00,1.066933425493098184e+02
2.666666666666666519e+00,2.666666666666666519e+00,0.000000000000000000e+00,1.842313088303935729e+02
2.666666666666666519e+00,3.555555555555555358e+00,0.000000000000000000e+00,2.804111446051646226e+02
2.666666666666666519e+00,4.444444444444444642e+00,0.000000000000000000e+00,2.804111446051646226e+02
2.666666666666666519e+00,5.333333333333333037e+00,0.000000000000000000e+00,1.842313088303936297e+02
2.666666666666666519e+00,6.222222222222221433e+00,0.000000000000000000e+00,1.066933425493099179e+02
2.666666666666666519e+00,7.111111111111110716e+00,0.000000000000000000e+00,6.039572542937159483e+01
2.666666666666666519e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.514930689730209679e+01
