x,y,z,illuminance
4.444444444444444642e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.400408577652055442e+01
5.333333333333333037e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.359496363550771747e+01
5.333333333333333037e+00,5.555555555555555802e-01,0.000000000000000000e+00,5.642052428459571445e+01
5.333333333333333037e+00,1.111111111111111160e+00,0.000000000000000000e+00,7.241071817202524130e+01
5.333333333333333037e+00,1.666666666666666741e+00,0.000000000000000000e+00,9.080884488166394419e+01
5.333333333333333037e+00,2.222222222222222321e+00,0.000000000000000000e+00,1.085544146679363848e+02
5.333333333333333037e+00,2.777777777777777679e+00,0.000000000000000000e+00,1.192989416459673322e+02
5.333333333333333037e+00,3.333333333333333481e+00,0.000000000000000000e+00,1.158048982610736033e+02
5.333333333333333037e+00,3.888888888888889284e+00,0.000000000000000000e+00,9.964390000798451297e+01
5.333333333333333037e+00,4.444444444444444642e+00,0.000000000000000000e+00,7.908344120202498573e+01
5.333333333333333037e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000802609905283447e+01
6.222222222222221433e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.891629939921037362e+01
6.222222222222221433e+00,5.555555555555555802e-01,0.000000000000000000e+00,5.118032325484517742e+01
6.222222222222221433e+00,1.111111111111111160e+00,0.000000000000000000e+00,6.731314001693219495e+01
6.222222222222221433e+00,1.666666666666666741e+00,0.000000000000000000e+00,8.704989095004152944e+01
6.222222222222221433e+00,2.222222222222222321e+00,0.000000000000000000e+00,1.076239532296220602e+02
6.222222222222221433e+00,2.777777777777777679e+00,0.000000000000000000e+00,1.225539128826405744e+02
6.222222222222221433e+00,3.333333333333333481e+00,0.000000000000000000e+00,1.194148812663502071e+02
6.222222222222221433e+00,3.888888888888889284e+00,0.000000000000000000e+00,1.010440819422179146e+02
6.222222222222221433e+00,4.444444444444444642e+00,0.000000000000000000e+00,7.904616904910020025e+01
6.222222222222221433e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.922166456707867610e+01
